Id,SalePrice
1461,124806.91810507598
1462,150970.90347114197
1463,181954.28556044796
1464,184697.84091646873
1465,194707.96341918004
1466,184916.55052085684
1467,172023.3049414704
1468,177183.6253498674
1469,183018.30687784418
1470,129844.95564894807
1471,203581.76729077453
1472,100637.83513929488
1473,104827.33805894607
1474,152785.01051356035
1475,125327.2285796265
1476,337045.7819175578
1477,244434.11424153252
1478,300455.45198785217
1479,296787.55719503434
1480,390720.3971420368
1481,300830.2306476684
1482,206938.5416888748
1483,185688.94410625647
1484,179273.03296726482
1485,179318.614363666
1486,201257.9618406574
1487,305646.3121759906
1488,240883.45094309855
1489,200406.79668227248
1490,213414.60587847707
1491,197268.33000746643
1492,104021.83101112262
1493,180154.01621940066
1494,287843.1888474315
1495,276676.1355100919
1496,227556.83056532886
1497,185587.89533774552
1498,162669.01072600775
1499,161438.92074847268
1500,162600.098478194
1501,169357.78234870586
1502,166768.686925674
1503,257507.7330870643
1504,221184.05699084292
1505,218064.77938663735
1506,180619.08036608307
1507,234594.46545079377
1508,191563.95146285568
1509,158666.57789240833
1510,149454.05441903483
1511,149574.47757983833
1512,170948.88835858164
1513,150006.31421429865
1514,150441.25254125186
1515,180593.25175195577
1516,153092.0134500725
1517,148605.87800694155
1518,142536.97566082558
1519,219904.5258175455
1520,137970.54866567702
1521,140484.2984715699
1522,162411.4354762507
1523,120251.70123584257
1524,122100.60941999941
1525,126317.33611219685
1526,125970.70343475767
1527,112394.37482486354
1528,125781.51574458177
1529,142043.15578430993
1530,164420.37445130476
1531,134422.13835348745
1532,103782.24979554697
1533,139726.9358951987
1534,118495.66544135223
1535,148800.6067503991
1536,121290.5996478732
1537,100853.39427190226
1538,143969.2053270099
1539,180515.95835443863
1540,123643.53738912535
1541,138244.2605963917
1542,136879.87845685997
1543,175108.90530461387
1544,90573.8415482248
1545,105991.00211274985
1546,123177.97482022869
1547,132086.67447954096
1548,124013.14401128906
1549,113543.98853557839
1550,137193.21637574476
1551,121368.28473492534
1552,146506.51044672847
1553,133112.55715832935
1554,113319.58083728928
1555,165300.22690837152
1556,104566.86723737228
1557,119196.15973269966
1558,101867.63592605523
1559,116641.81396280452
1560,140810.41483080864
1561,147557.18750021802
1562,127051.07511340741
1563,123085.13155589646
1564,162358.69782771927
1565,155412.532000358
1566,204005.26381551137
1567,96201.68675355913
1568,212847.51255418785
1569,155403.31926236703
1570,138845.92541729685
1571,127651.80116117933
1572,140753.05775891614
1573,226580.5328914315
1574,133924.0963655377
1575,203809.59397601342
1576,225208.74355671016
1577,193707.51508567538
1578,146343.3747604926
1579,142650.73899886265
1580,191772.37255758027
1581,140210.46737762634
1582,127250.13786934777
1583,305375.1418896779
1584,232608.7530853543
1585,146593.1767937609
1586,91325.34877708554
1587,113214.25818699402
1588,142159.42163881357
1589,107849.97089379227
1590,133075.6980995163
1591,102914.85913863685
1592,131808.5021698189
1593,120889.89720645073
1594,128035.60969381497
1595,130104.6330372263
1596,201055.22672559804
1597,169666.21539123246
1598,181500.26952718952
1599,162814.72371068812
1600,179945.46985080023
1601,89210.72003795995
1602,114372.75326010182
1603,102723.74981327867
1604,265509.6598693059
1605,240072.0537702913
1606,160752.3079597817
1607,166574.29829734555
1608,210896.16445738758
1609,191443.73123622074
1610,162936.9511690313
1611,145922.10538023643
1612,189220.44229846064
1613,176726.74818899075
1614,122598.44432437744
1615,96584.11397705044
1616,92303.81173363824
1617,100385.74884990022
1618,123246.87398976623
1619,135461.23413272508
1620,172932.16101744503
1621,141438.02240792135
1622,141362.89257039802
1623,257711.44133535546
1624,215768.02827354323
1625,127997.74848438687
1626,169349.5123842102
1627,186416.84199993024
1628,260421.6595928679
1629,175409.5811061915
1630,292695.63774476724
1631,198423.743388019
1632,231907.29325158923
1633,172282.87485375511
1634,185358.1312378655
1635,180959.66052274845
1636,168031.93519123047
1637,181749.75523983088
1638,195262.45667248548
1639,184037.9007809678
1640,227470.94992598024
1641,175687.5607608077
1642,216598.7818700223
1643,220583.81718085802
1644,217343.03542475365
1645,185678.89709363366
1646,155519.8495684784
1647,161852.61497931698
1648,142184.36747967434
1649,137607.51320864065
1650,125162.73116603732
1651,123800.19223775725
1652,100170.9376345384
1653,100815.86131130185
1654,155712.8296766152
1655,148658.27075355002
1656,152948.6999882318
1657,155072.00980472213
1658,155643.17881415345
1659,128209.02426947394
1660,150418.71707952226
1661,388488.9231022567
1662,313299.22750854155
1663,354671.5889365419
1664,389211.2283666525
1665,306217.9762122096
1666,319455.4594545066
1667,326920.6003953649
1668,321478.33769188944
1669,278315.3850728005
1670,326235.52593718667
1671,265772.87490442913
1672,371532.4317181286
1673,288757.03812737117
1674,248516.4701216981
1675,195555.9653825345
1676,193821.43034373858
1677,207856.7816824622
1678,378357.9831497282
1679,362849.7790270945
1680,299483.984755296
1681,239751.58815743923
1682,304648.9733070514
1683,197144.9376329756
1684,183141.2209806855
1685,181536.92078328866
1686,185487.5136619554
1687,174340.0058246253
1688,195162.25043552354
1689,195945.619963965
1690,190516.92459704023
1691,183142.38273061597
1692,244921.51276634587
1693,174634.80756117264
1694,181630.82388405924
1695,171517.8574137039
1696,261960.62070727273
1697,168491.9807032681
1698,315924.40193475503
1699,310648.3875950944
1700,239685.7684925517
1701,261766.5861616679
1702,253447.28643004224
1703,260226.29284983248
1704,281314.7829874164
1705,231152.07037096506
1706,364911.6758945184
1707,208534.44567745808
1708,204861.34788609412
1709,255812.55019512796
1710,222268.37710117007
1711,252818.03068954646
1712,255984.32224786957
